Timestamp,Open,High,Low,Close,Volume
1702339200000,2225.11000000,2244.12000000,2166.00000000,2203.46000000,361588.90870000
1702425600000,2203.47000000,2284.02000000,2144.32000000,2260.16000000,418916.61540000
1702512000000,2260.16000000,2332.11000000,2228.20000000,2315.32000000,409508.09310000
1702598400000,2315.32000000,2317.81000000,2200.00000000,2220.50000000,333552.63280000
1702684800000,2220.51000000,2263.40000000,2210.00000000,2228.96000000,199285.92300000
1702771200000,2228.96000000,2248.68000000,2191.50000000,2196.52000000,225925.76750000
1702857600000,2196.53000000,2224.00000000,2116.60000000,2219.43000000,364103.11810000
1702944000000,2219.44000000,2255.00000000,2135.55000000,2177.91000000,383551.40490000
1703030400000,2177.90000000,2266.00000000,2156.00000000,2202.17000000,416841.62720000
1703116800000,2202.17000000,2279.31000000,2182.98000000,2239.61000000,453069.72520000
1703203200000,2239.60000000,2343.15000000,2230.59000000,2324.54000000,591357.48800000
1703289600000,2324.54000000,2330.65000000,2265.00000000,2308.20000000,255626.93520000
1703376000000,2308.20000000,2326.19000000,2245.00000000,2264.05000000,307951.07600000
1703462400000,2264.04000000,2304.80000000,2253.10000000,2271.35000000,286277.16160000
1703548800000,2271.36000000,2274.99000000,2178.45000000,2230.88000000,410413.15910000
1703635200000,2230.88000000,2392.44000000,2211.88000000,2378.35000000,541537.35740000
1703721600000,2378.35000000,2445.80000000,2335.00000000,2344.15000000,580459.98200000
1703808000000,2344.15000000,2385.41000000,2255.34000000,2299.20000000,450201.20690000
1703894400000,2299.20000000,2322.84000000,2268.00000000,2291.68000000,210539.13270000
