Timestamp,Open,High,Low,Close,Volume,Date
1699228800000,15698.00,15720.00,15552.00,15565.00,606570.20000000,2023-11-06 00:00:00
1699315200000,15564.00,15720.00,15559.00,15695.00,326355.70000000,2023-11-07 00:00:00
1699401600000,15707.00,15708.00,15600.00,15607.00,390381.30000000,2023-11-08 00:00:00
1699488000000,15608.00,15700.00,15552.00,15642.00,790328.60000000,2023-11-09 00:00:00
1699574400000,15643.00,15699.00,15600.00,15695.00,424882.40000000,2023-11-10 00:00:00
1699660800000,15695.00,15711.00,15608.00,15709.00,418491.30000000,2023-11-11 00:00:00
1699747200000,15709.00,15825.00,15650.00,15741.00,334692.60000000,2023-11-12 00:00:00
1699833600000,15740.00,15772.00,15682.00,15699.00,349206.70000000,2023-11-13 00:00:00
1699920000000,15699.00,15770.00,15556.00,15556.00,963086.60000000,2023-11-14 00:00:00
1700006400000,15558.00,15678.00,15470.00,15558.00,933136.80000000,2023-11-15 00:00:00
1700092800000,15560.00,15649.00,15511.00,15566.00,515332.70000000,2023-11-16 00:00:00
1700179200000,15569.00,15612.00,15470.00,15538.00,470389.10000000,2023-11-17 00:00:00
1700265600000,15540.00,15579.00,15478.00,15538.00,181175.40000000,2023-11-18 00:00:00
1700352000000,15540.00,15547.00,15467.00,15490.00,200766.80000000,2023-11-19 00:00:00
1700438400000,15489.00,15497.00,15405.00,15451.00,333403.00000000,2023-11-20 00:00:00
1700524800000,15450.00,15504.00,15143.00,15416.00,1371812.90000000,2023-11-21 00:00:00
1700611200000,15416.00,15595.00,15401.00,15437.00,446599.80000000,2023-11-22 00:00:00
1700697600000,15437.00,15593.00,15427.00,15542.00,387881.10000000,2023-11-23 00:00:00
1700784000000,15541.00,15560.00,15471.00,15510.00,381771.80000000,2023-11-24 00:00:00
1700870400000,15494.00,15550.00,15475.00,15482.00,286109.80000000,2023-11-25 00:00:00
1700956800000,15482.00,15549.00,15469.00,15504.00,160746.40000000,2023-11-26 00:00:00
1701043200000,15504.00,15551.00,15450.00,15488.00,502268.20000000,2023-11-27 00:00:00
1701129600000,15495.00,15516.00,15401.00,15405.00,497760.00000000,2023-11-28 00:00:00
1701216000000,15405.00,15477.00,15272.00,15425.00,331134.60000000,2023-11-29 00:00:00
1701302400000,15426.00,15525.00,15413.00,15517.00,306292.60000000,2023-11-30 00:00:00
1701388800000,15517.00,15524.00,15385.00,15423.00,300258.60000000,2023-12-01 00:00:00
1701475200000,15421.00,15517.00,15400.00,15493.00,474228.70000000,2023-12-02 00:00:00
1701561600000,15493.00,15555.00,15450.00,15499.00,340987.60000000,2023-12-03 00:00:00
1701648000000,15493.00,15550.00,15418.00,15505.00,837973.30000000,2023-12-04 00:00:00
1701734400000,15502.00,15549.00,15375.00,15388.00,601183.00000000,2023-12-05 00:00:00
1701820800000,15396.00,15550.00,15381.00,15450.00,873661.00000000,2023-12-06 00:00:00
1701907200000,15461.00,15540.00,15400.00,15415.00,604050.40000000,2023-12-07 00:00:00
1701993600000,15402.00,15500.00,15380.00,15438.00,639370.20000000,2023-12-08 00:00:00
1702080000000,15439.00,15514.00,15407.00,15446.00,597046.90000000,2023-12-09 00:00:00
1702166400000,15445.00,15500.00,15388.00,15454.00,576042.10000000,2023-12-10 00:00:00
1702252800000,15457.00,15584.00,15419.00,15527.00,964724.60000000,2023-12-11 00:00:00
1702339200000,15492.00,15603.00,15440.00,15575.00,719946.60000000,2023-12-12 00:00:00
1702425600000,15574.00,15616.00,15500.00,15517.00,443942.80000000,2023-12-13 00:00:00
1702512000000,15517.00,15590.00,15480.00,15521.00,419878.30000000,2023-12-14 00:00:00
1702598400000,15521.00,15542.00,15400.00,15424.00,337429.40000000,2023-12-15 00:00:00
1702684800000,15426.00,15532.00,15400.00,15453.00,325615.60000000,2023-12-16 00:00:00
1702771200000,15447.00,15580.00,15434.00,15556.00,346129.80000000,2023-12-17 00:00:00
1702857600000,15558.00,15599.00,15460.00,15516.00,343891.90000000,2023-12-18 00:00:00
1702944000000,15516.00,15531.00,15480.00,15485.00,329658.90000000,2023-12-19 00:00:00
1703030400000,15484.00,15563.00,15405.00,15519.00,386103.50000000,2023-12-20 00:00:00
1703116800000,15506.00,15595.00,15368.00,15422.00,529330.00000000,2023-12-21 00:00:00
1703203200000,15417.00,15520.00,15410.00,15427.00,334324.10000000,2023-12-22 00:00:00
1703289600000,15432.00,15494.00,15404.00,15409.00,196962.00000000,2023-12-23 00:00:00
1703376000000,15404.00,15575.00,15300.00,15411.00,653381.20000000,2023-12-24 00:00:00
1703462400000,15410.00,15501.00,15410.00,15487.00,302171.70000000,2023-12-25 00:00:00
1703548800000,15482.00,15525.00,15357.00,15436.00,503085.00000000,2023-12-26 00:00:00
1703635200000,15436.00,15542.00,15300.00,15436.00,760568.80000000,2023-12-27 00:00:00
1703721600000,15445.00,15474.00,15376.00,15397.00,339376.50000000,2023-12-28 00:00:00
1703808000000,15398.00,15610.00,15397.00,15504.00,611948.60000000,2023-12-29 00:00:00
1703894400000,15505.00,15600.00,15480.00,15535.00,337897.70000000,2023-12-30 00:00:00
1703980800000,15531.00,15664.00,15464.00,15622.00,449504.30000000,2023-12-31 00:00:00
1704067200000,15622.00,15674.00,15504.00,15582.00,584245.90000000,2024-01-01 00:00:00
1704153600000,15565.00,15630.00,15481.00,15588.00,506482.40000000,2024-01-02 00:00:00
1704240000000,15591.00,15701.00,15514.00,15610.00,738079.30000000,2024-01-03 00:00:00
1704326400000,15585.00,15621.00,15533.00,15561.00,314235.60000000,2024-01-04 00:00:00
1704412800000,15563.00,15600.00,15505.00,15549.00,394853.00000000,2024-01-05 00:00:00
1704499200000,15533.00,15606.00,15500.00,15600.00,313995.30000000,2024-01-06 00:00:00
1704585600000,15600.00,15603.00,15452.00,15575.00,376807.30000000,2024-01-07 00:00:00
1704672000000,15565.00,15600.00,15501.00,15552.00,601315.80000000,2024-01-08 00:00:00
1704758400000,15543.00,15594.00,15480.00,15545.00,434929.60000000,2024-01-09 00:00:00
1704844800000,15545.00,15640.00,15520.00,15576.00,386490.90000000,2024-01-10 00:00:00
1704931200000,15576.00,15650.00,15482.00,15571.00,483549.70000000,2024-01-11 00:00:00
